datasheet_id|option_line|choice_index|group_id|action|weapon_name|model_target|count_per_n_models|max_count
000001190|1|1|0|add|twin heavy bolter||0|0
000001190|1|2|0|remove|skyhammer missile launcher||0|0
000001190|1|2|0|add|twin lascannon||0|0
000001190|1|3|0|remove|skyhammer missile launcher||0|0
000001190|1|3|0|add|typhoon missile launcher||0|0
000001191|1|1|0|remove|twin assault cannon||0|0
000001191|1|1|0|add|twin heavy plasma cannon||0|0
000001191|1|2|0|remove|twin assault cannon||0|0
000001191|1|2|0|add|twin lascannon||0|0
000001191|2|1|0|remove|typhoon missile launcher||0|0
000001191|2|1|0|add|twin heavy bolter||0|0
000001191|2|2|0|remove|typhoon missile launcher||0|0
000001191|2|2|0|add|twin multi-melta||0|0
000001191|3|0|0|add|hurricane bolters||0|0
000001192|1|1|0|remove|storm bolter||0|0
000001192|1|1|0|remove|Dreadnought combat weapon||0|0
000001192|1|1|0|add|heavy flamer||0|0
000001192|1|1|0|add|Dreadnought combat weapon||0|0
000001192|1|2|0|remove|storm bolter||0|0
000001192|1|2|0|remove|Dreadnought combat weapon||0|0
000001192|1|2|0|add|assault cannon||0|0
000001192|1|3|0|remove|storm bolter||0|0
000001192|1|3|0|remove|Dreadnought combat weapon||0|0
000001192|1|3|0|add|Dreadnought inferno cannon||0|0
000001192|1|4|0|remove|storm bolter||0|0
000001192|1|4|0|remove|Dreadnought combat weapon||0|0
000001192|1|4|0|add|heavy plasma cannon||0|0
000001192|1|5|0|remove|storm bolter||0|0
000001192|1|5|0|remove|Dreadnought combat weapon||0|0
000001192|1|5|0|add|multi-melta||0|0
000001192|1|6|0|remove|storm bolter||0|0
000001192|1|6|0|remove|Dreadnought combat weapon||0|0
000001192|1|6|0|add|twin lascannon||0|0
000001192|2|1|0|remove|assault cannon||0|0
000001192|2|1|0|add|Dreadnought inferno cannon||0|0
000001192|2|2|0|remove|assault cannon||0|0
000001192|2|2|0|add|heavy plasma cannon||0|0
000001192|2|3|0|remove|assault cannon||0|0
000001192|2|3|0|add|multi-melta||0|0
000001192|2|4|0|remove|assault cannon||0|0
000001192|2|4|0|add|storm bolter||0|0
000001192|2|4|0|add|Dreadnought combat weapon||0|0
000001192|2|5|0|remove|assault cannon||0|0
000001192|2|5|0|add|heavy flamer||0|0
000001192|2|5|0|add|Dreadnought combat weapon||0|0
000001192|2|6|0|remove|assault cannon||0|0
000001192|2|6|0|add|twin lascannon||0|0
000001193|1|0|0|remove|Centurion bolters|any|0|0
000001193|1|0|0|add|Centurion missile launcher|any|0|0
000001193|2|1|0|remove|grav-cannon|any|0|0
000001193|2|1|0|add|twin heavy bolter|any|0|0
000001193|2|2|0|remove|grav-cannon|any|0|0
000001193|2|2|0|add|twin lascannon|any|0|0
000001344|1|1|0|remove|bolt pistol||0|0
000001344|1|1|0|add|boltgun||0|0
000001344|1|2|0|remove|bolt pistol||0|0
000001344|1|2|0|add|combi-weapon||0|0
000001344|1|3|0|remove|bolt pistol||0|0
000001344|1|3|0|add|grav-pistol||0|0
000001344|1|4|0|remove|bolt pistol||0|0
000001344|1|4|0|add|hand flamer||0|0
000001344|1|5|0|remove|bolt pistol||0|0
000001344|1|5|0|add|inferno pistol||0|0
000001344|1|6|0|remove|bolt pistol||0|0
000001344|1|6|0|add|plasma pistol||0|0
000001344|1|7|0|remove|bolt pistol||0|0
000001344|1|7|0|add|storm bolter||0|0
000001346|1|1|0|remove|master-crafted bolter||0|0
000001346|1|1|0|add|plasma pistol||0|0
000001346|1|2|0|remove|master-crafted bolter||0|0
000001346|1|2|0|add|master-crafted power weapon||0|0
000001346|1|3|0|remove|master-crafted bolter||0|0
000001346|1|3|0|add|power fist||0|0
000001346|2|0|0|remove|bolt pistol, master-crafted bolter||0|0
000001346|2|0|0|remove|close combat weapon||0|0
000001346|2|0|0|add|neo volkite pistol||0|0
000001346|2|0|0|add|master-crafted power weapon||0|0
000001346|2|0|0|add|storm shield||0|0
000001346|3|0|0|remove|bolt pistol||0|0
000001346|3|0|0|add|heavy bolt pistol||0|0
000001346|4|1|0|remove|close combat weapon||0|0
000001346|4|1|0|add|master-crafted power weapon||0|0
000001346|4|2|0|remove|close combat weapon||0|0
000001346|4|2|0|add|power fist||0|0
000001347|1|0|0|add|multi-melta||0|0
000001347|2|0|0|add|storm bolter||0|0
000001347|3|0|0|add|hunter-killer missile||0|0
000001348|1|1|0|remove|bolt pistol||0|0
000001348|1|1|0|add|boltgun||0|0
000001348|1|2|0|remove|bolt pistol||0|0
000001348|1|2|0|add|combi-weapon||0|0
000001348|1|3|0|remove|bolt pistol||0|0
000001348|1|3|0|add|grav-pistol||0|0
000001348|1|4|0|remove|bolt pistol||0|0
000001348|1|4|0|add|plasma pistol||0|0
000001348|1|5|0|remove|bolt pistol||0|0
000001348|1|5|0|add|storm bolter||0|0
000001523|1|0|0|remove|scout sniper rifle||0|1
000001523|1|0|0|add|missile launcher||0|1
000001527|1|1|0|remove|bolt pistol||0|0
000001527|1|1|0|add|boltgun||0|0
000001527|1|2|0|remove|bolt pistol||0|0
000001527|1|2|0|add|combi-weapon||0|0
000001527|1|3|0|remove|bolt pistol||0|0
000001527|1|3|0|add|grav-pistol||0|0
000001527|1|4|0|remove|bolt pistol||0|0
000001527|1|4|0|add|plasma pistol||0|0
000001527|1|5|0|remove|bolt pistol||0|0
000001527|1|5|0|add|storm bolter||0|0
000001527|2|1|0|remove|Omnissian power axe||0|0
000001527|2|1|0|add|Astartes chainsword||0|0
000001527|2|2|0|remove|Omnissian power axe||0|0
000001527|2|2|0|add|power fist||0|0
000001527|2|3|0|remove|Omnissian power axe||0|0
000001527|2|3|0|add|thunder hammer||0|0
000001606|1|1|0|remove|heavy bolt pistol|Assault Intercessor Sergeant|0|0
000001606|1|1|0|add|hand flamer|Assault Intercessor Sergeant|0|0
000001606|1|2|0|remove|heavy bolt pistol|Assault Intercessor Sergeant|0|0
000001606|1|2|0|add|plasma pistol|Assault Intercessor Sergeant|0|0
000001606|2|1|0|remove|Astartes chainsword|Assault Intercessor Sergeant|0|0
000001606|2|1|0|add|power fist|Assault Intercessor Sergeant|0|0
000001606|2|2|0|remove|Astartes chainsword|Assault Intercessor Sergeant|0|0
000001606|2|2|0|add|power weapon|Assault Intercessor Sergeant|0|0
000001606|2|3|0|remove|Astartes chainsword|Assault Intercessor Sergeant|0|0
000001606|2|3|0|add|thunder hammer|Assault Intercessor Sergeant|0|0
000001607|1|0|0|remove|twin volkite culverins||0|0
000001607|1|0|0|add|twin multi-melta||0|0
000001607|2|0|0|add|hunter-killer missile||0|0
000001607|3|0|0|add|storm bolter||0|0
000001608|1|1|0|add|heavy bolter||0|0
000001608|1|2|0|add|multi-melta||0|0
000001608|1|3|0|add|twin heavy bolter||0|0
000001608|1|4|0|add|twin heavy flamer||0|0
000001608|2|0|0|add|hunter-killer missile||0|0
000001608|3|0|0|add|storm bolter||0|0
000001608|4|0|0|add|explorator augury web||0|0
000001609|1|0|0|remove|twin hellstrike missile launchers||0|0
000001609|1|0|0|add|twin lascannons||0|0
000001609|2|0|0|remove|twin autocannons||0|0
000001609|2|0|0|add|quad heavy bolters||0|0
000001666|1|0|0|remove|quad lascannons||0|0
000001666|1|0|0|add|laser destroyers||0|0
000001666|2|0|0|remove|twin heavy bolter||0|0
000001666|2|0|0|add|twin heavy flamer||0|0
000001666|3|1|0|add|heavy bolter||0|0
000001666|3|2|0|add|heavy flamer||0|0
000001666|3|3|0|add|multi-melta||0|0
000001666|3|4|0|add|storm bolter||0|0
000001667|1|0|0|add|ironhail heavy stubber||0|0
000001667|2|0|0|add|Icarus rocket pod||0|0
000001668|1|1|0|remove|bolt sniper rifle|Eliminator Sergeant|0|0
000001668|1|1|0|add|instigator bolt carbine|Eliminator Sergeant|0|0
000001668|1|2|0|remove|bolt sniper rifle|Eliminator Sergeant|0|0
000001668|1|2|0|add|las fusil|Eliminator Sergeant|0|0
000001668|2|0|0|remove|bolt sniper rifle||0|0
000001668|2|0|0|add|las fusil||0|0
000001825|1|0|0|add|ironhail heavy stubber||0|0
000001825|2|0|0|add|Icarus rocket pod||0|0
000001991|1|1|0|remove|combi-bolters||0|0
000001991|1|1|0|add|heavy flamers||0|0
000001991|1|2|0|remove|combi-bolters||0|0
000001991|1|2|0|add|twin volkite chargers||0|0
000001997|1|1|0|remove|heavy bolt pistol||0|1
000001997|1|1|0|add|hand flamer||0|1
000001997|1|2|0|remove|heavy bolt pistol||0|1
000001997|1|2|0|add|inferno pistol||0|1
000001997|1|3|0|remove|heavy bolt pistol||0|1
000001997|1|3|0|add|plasma pistol||0|1
000001997|2|0|0|remove|Astartes chainsword||5|1
000001997|2|0|0|add|equipped with 1 eviscerator||5|1
000001997|3|1|0|remove|Astartes chainsword||0|1
000001997|3|1|0|add|power fist||0|1
000001997|3|2|0|remove|Astartes chainsword||0|1
000001997|3|2|0|add|power weapon||0|1
000001997|3|3|0|remove|Astartes chainsword||0|1
000001997|3|3|0|add|thunder hammer||0|1
000002076|1|0|0|remove|heavy bolter|any|0|0
000002076|1|0|0|add|multi-melta|any|0|0
000002098|1|0|0|remove|bolt pistol|Hellblaster Sergeant|0|0
000002098|1|0|0|add|plasma pistol|Hellblaster Sergeant|0|0
000002099|1|0|0|remove|flamestorm gauntlets||0|0
000002099|1|0|0|add|auto boltstorm gauntlets||0|0
000002099|1|0|0|add|fragstorm grenade launcher||0|0
000002102|1|0|0|remove|heavy bolter||0|0
000002102|1|0|0|add|multi-melta||0|0
000002103|1|1|0|remove|bolt pistol|any|0|0
000002103|1|1|0|add|hand flamer|any|0|0
000002103|1|2|0|remove|bolt pistol|any|0|0
000002103|1|2|0|add|grav-pistol|any|0|0
000002103|1|3|0|remove|bolt pistol|any|0|0
000002103|1|3|0|add|inferno pistol|any|0|0
000002103|1|4|0|remove|bolt pistol|any|0|0
000002103|1|4|0|add|plasma pistol|any|0|0
000002103|2|0|0|remove|bolt pistol|any|0|0
000002103|2|0|0|add|Astartes shield|any|0|0
000002103|5|1|0|remove|boltgun|any|0|0
000002103|5|1|0|add|Astartes chainsword|any|0|0
000002103|5|2|0|remove|boltgun|any|0|0
000002103|5|2|0|add|Astartes shield|any|0|0
000002103|5|3|0|remove|boltgun|any|0|0
000002103|5|3|0|add|combi-weapon|any|0|0
000002103|5|4|0|remove|boltgun|any|0|0
000002103|5|4|0|add|flamer|any|0|0
000002103|5|5|0|remove|boltgun|any|0|0
000002103|5|5|0|add|heavy bolter|any|0|0
000002103|5|6|0|remove|boltgun|any|0|0
000002103|5|6|0|add|heavy flamer|any|0|0
000002103|5|7|0|remove|boltgun|any|0|0
000002103|5|7|0|add|grav-cannon|any|0|0
000002103|5|8|0|remove|boltgun|any|0|0
000002103|5|8|0|add|grav-gun|any|0|0
000002103|5|9|0|remove|boltgun|any|0|0
000002103|5|9|0|add|lascannon|any|0|0
000002103|5|10|0|remove|boltgun|any|0|0
000002103|5|10|0|add|meltagun|any|0|0
000002103|5|11|0|remove|boltgun|any|0|0
000002103|5|11|0|add|missile launcher|any|0|0
000002103|5|12|0|remove|boltgun|any|0|0
000002103|5|12|0|add|multi-melta|any|0|0
000002103|5|13|0|remove|boltgun|any|0|0
000002103|5|13|0|add|plasma cannon|any|0|0
000002103|5|14|0|remove|boltgun|any|0|0
000002103|5|14|0|add|plasma gun|any|0|0
000002103|5|15|0|remove|boltgun|any|0|0
000002103|5|15|0|add|storm bolter|any|0|0
000002103|5|16|0|remove|boltgun|any|0|0
000002103|5|16|0|add|power fist|any|0|0
000002103|5|17|0|remove|boltgun|any|0|0
000002103|5|17|0|add|power weapon|any|0|0
000002103|5|18|0|remove|boltgun|any|0|0
000002103|5|18|0|add|thunder hammer|any|0|0
000002173|1|0|0|add|hunter-killer missile||0|0
000002173|2|0|0|add|multi-melta||0|0
000002173|3|0|0|add|storm bolter||0|0
000002202|1|1|0|remove|boltgun||0|4
000002202|1|1|0|add|grav-cannon||0|4
000002202|1|2|0|remove|boltgun||0|4
000002202|1|2|0|add|heavy bolter||0|4
000002202|1|3|0|remove|boltgun||0|4
000002202|1|3|0|add|lascannon||0|4
000002202|1|4|0|remove|boltgun||0|4
000002202|1|4|0|add|missile launcher||0|4
000002202|1|5|0|remove|boltgun||0|4
000002202|1|5|0|add|multi-melta||0|4
000002202|1|6|0|remove|boltgun||0|4
000002202|1|6|0|add|plasma cannon||0|4
000002202|2|1|0|remove|bolt pistol|Devastator Sergeant|0|0
000002202|2|1|0|remove|boltgun|Devastator Sergeant|0|0
000002202|2|1|0|add|Astartes chain sword|Devastator Sergeant|0|0
000002202|2|2|0|remove|bolt pistol|Devastator Sergeant|0|0
000002202|2|2|0|remove|boltgun|Devastator Sergeant|0|0
000002202|2|2|0|add|bolt pistol|Devastator Sergeant|0|0
000002202|2|3|0|remove|bolt pistol|Devastator Sergeant|0|0
000002202|2|3|0|remove|boltgun|Devastator Sergeant|0|0
000002202|2|3|0|add|boltgun|Devastator Sergeant|0|0
000002202|2|4|0|remove|bolt pistol|Devastator Sergeant|0|0
000002202|2|4|0|remove|boltgun|Devastator Sergeant|0|0
000002202|2|4|0|add|combi-weapon|Devastator Sergeant|0|0
000002202|2|5|0|remove|bolt pistol|Devastator Sergeant|0|0
000002202|2|5|0|remove|boltgun|Devastator Sergeant|0|0
000002202|2|5|0|add|grav-pistol|Devastator Sergeant|0|0
000002202|2|6|0|remove|bolt pistol|Devastator Sergeant|0|0
000002202|2|6|0|remove|boltgun|Devastator Sergeant|0|0
000002202|2|6|0|add|plasma pistol|Devastator Sergeant|0|0
000002202|2|7|0|remove|bolt pistol|Devastator Sergeant|0|0
000002202|2|7|0|remove|boltgun|Devastator Sergeant|0|0
000002202|2|7|0|add|power fist|Devastator Sergeant|0|0
000002202|2|8|0|remove|bolt pistol|Devastator Sergeant|0|0
000002202|2|8|0|remove|boltgun|Devastator Sergeant|0|0
000002202|2|8|0|add|power weapon|Devastator Sergeant|0|0
000002202|2|9|0|remove|bolt pistol|Devastator Sergeant|0|0
000002202|2|9|0|remove|boltgun|Devastator Sergeant|0|0
000002202|2|9|0|add|thunder hammer|Devastator Sergeant|0|0
000002252|1|0|0|remove|quad lascannons||0|0
000002252|1|0|0|add|laser destroyers||0|0
000002252|2|0|0|remove|twin heavy bolter||0|0
000002252|2|0|0|add|twin heavy flamer||0|0
000002252|3|1|0|add|heavy bolter||0|0
000002252|3|2|0|add|heavy flamer||0|0
000002252|3|3|0|add|multi-melta||0|0
000002252|3|4|0|add|storm bolter||0|0
000002255|1|1|0|remove|Sternguard bolt rifle|Sternguard Veteran Sergeant|0|0
000002255|1|1|0|add|Astartes chainsword|Sternguard Veteran Sergeant|0|0
000002255|1|2|0|remove|Sternguard bolt rifle|Sternguard Veteran Sergeant|0|0
000002255|1|2|0|add|combi-weapon|Sternguard Veteran Sergeant|0|0
000002255|1|3|0|remove|Sternguard bolt rifle|Sternguard Veteran Sergeant|0|0
000002255|1|3|0|add|power weapon|Sternguard Veteran Sergeant|0|0
000002255|1|4|0|remove|Sternguard bolt rifle|Sternguard Veteran Sergeant|0|0
000002255|1|4|0|add|power fist|Sternguard Veteran Sergeant|0|0
000002255|1|5|0|remove|Sternguard bolt rifle|Sternguard Veteran Sergeant|0|0
000002255|1|5|0|add|Astartes chainsword|Sternguard Veteran Sergeant|0|0
000002255|1|5|0|add|Sternguard bolt rifle*|Sternguard Veteran Sergeant|0|0
000002255|1|6|0|remove|Sternguard bolt rifle|Sternguard Veteran Sergeant|0|0
000002255|1|6|0|add|power weapon|Sternguard Veteran Sergeant|0|0
000002255|1|6|0|add|Sternguard bolt rifle*|Sternguard Veteran Sergeant|0|0
000002255|1|7|0|remove|Sternguard bolt rifle|Sternguard Veteran Sergeant|0|0
000002255|1|7|0|add|power fist|Sternguard Veteran Sergeant|0|0
000002255|1|7|0|add|Sternguard bolt rifle*|Sternguard Veteran Sergeant|0|0
000002255|2|0|0|remove|Sternguard bolt rifle|any|0|0
000002255|2|0|0|add|combi-weapon|any|0|0
000002255|3|1|0|remove|Veteran's Sternguard bolt rifle||5|1
000002255|3|1|0|add|pyrecannon||5|1
000002255|3|2|0|remove|Veteran's Sternguard bolt rifle||5|1
000002255|3|2|0|add|Sternguard heavy bolter||5|1
000002258|1|0|0|add|hunter-killer missile||0|0
000002258|2|0|0|add|storm bolter||0|0
000002267|1|0|0|remove|deathstorm cannon array||0|0
000002267|1|0|0|add|deathstorm missile array||0|0
000002268|1|1|0|remove|plasma destroyer||0|0
000002268|1|1|0|add|conversion beam cannon||0|0
000002268|1|2|0|remove|plasma destroyer||0|0
000002268|1|2|0|add|infernus cannon||0|0
000002268|1|3|0|remove|plasma destroyer||0|0
000002268|1|3|0|add|magna-melta cannon||0|0
000002268|2|1|0|add|heavy bolters||0|0
000002268|2|2|0|add|heavy flamers||0|0
000002268|2|3|0|add|lascannons||0|0
000002268|3|0|0|add|storm bolter||0|0
000002268|4|0|0|add|hunter-killer missile||0|0
000002269|1|1|0|remove|anvilus autocannon battery||0|0
000002269|1|1|0|add|arachnus heavy lascannon battery||0|0
000002269|1|2|0|remove|anvilus autocannon battery||0|0
000002269|1|2|0|add|hellfire plasma carronade||0|0
000002269|1|3|0|remove|anvilus autocannon battery||0|0
000002269|1|3|0|add|volkite falconet battery||0|0
000002269|2|0|0|remove|twin heavy bolter||0|0
000002269|2|0|0|add|twin heavy flamer||0|0
000002269|3|1|0|add|aiolos missile launcher||0|0
000002269|3|2|0|add|boreas air defence missiles||0|0
000002270|1|0|0|remove|superfrag rocket launcher||0|0
000002270|1|0|0|add|superkrak rocket launcher||0|0
000002270|2|0|0|remove|superfrag rocket launcher or superkrak rocket launcher|Desolation Sergeant|0|0
000002270|2|0|0|add|vengor launcher|Desolation Sergeant|0|0
000002285|1|1|0|remove|bolt rifle||0|1
000002285|1|1|0|add|Astartes chainsword||0|1
000002285|1|2|0|remove|bolt rifle||0|1
000002285|1|2|0|add|hand flamer||0|1
000002285|1|3|0|remove|bolt rifle||0|1
000002285|1|3|0|add|inferno pistol||0|1
000002285|1|4|0|remove|bolt rifle||0|1
000002285|1|4|0|add|plasma pistol||0|1
000002285|2|0|0|remove|bolt rifle||5|1
000002285|2|0|0|remove|close combat weapon||5|1
000002285|2|0|0|add|eviscerator||5|1
000002285|3|0|0|add|Astartes grenade launcher||5|1
000002285|4|1|0|remove|close combat weapon||0|1
000002285|4|1|0|add|Astartes chainsword||0|1
000002285|4|2|0|remove|close combat weapon||0|1
000002285|4|2|0|add|power fist||0|1
000002285|4|3|0|remove|close combat weapon||0|1
000002285|4|3|0|add|power weapon||0|1
000002285|4|4|0|remove|close combat weapon||0|1
000002285|4|4|0|add|thunder hammer||0|1
000002302|1|1|0|remove|storm bolter|any|0|0
000002302|1|1|0|remove|power fist|any|0|0
000002302|1|1|0|add|twin lightning claws|any|0|0
000002302|1|2|0|remove|storm bolter|any|0|0
000002302|1|2|0|remove|power fist|any|0|0
000002302|1|2|0|add|thunder hammer|any|0|0
000002302|1|2|0|add|storm shield|any|0|0
000002302|2|0|0|remove|power fist|any|0|0
000002302|2|0|0|add|chainfist|any|0|0
000002302|3|0|0|remove|power fist||0|1
000002302|3|0|0|add|power weapon||0|1
000002302|5|0|0|add|Watcher in the Dark||0|0
000002468|1|1|0|remove|storm bolter||0|0
000002468|1|1|0|remove|master-crafted power weapon||0|0
000002468|1|1|0|add|storm bolter||0|0
000002468|1|2|0|remove|storm bolter||0|0
000002468|1|2|0|remove|master-crafted power weapon||0|0
000002468|1|2|0|add|chainfist||0|0
000002468|1|3|0|remove|storm bolter||0|0
000002468|1|3|0|remove|master-crafted power weapon||0|0
000002468|1|3|0|add|mace of absolution||0|0
000002468|1|4|0|remove|storm bolter||0|0
000002468|1|4|0|remove|master-crafted power weapon||0|0
000002468|1|4|0|add|power fist||0|0
000002468|1|5|0|remove|storm bolter||0|0
000002468|1|5|0|remove|master-crafted power weapon||0|0
000002468|1|5|0|add|thunder hammer||0|0
000002468|1|6|0|remove|storm bolter||0|0
000002468|1|6|0|remove|master-crafted power weapon||0|0
000002468|1|6|0|add|storm shield||0|0
000002568|1|0|0|add|ironhail heavy stubber||0|0
000002568|2|0|0|remove|storm bolters||0|0
000002568|2|0|0|add|fragstorm grenade launchers||0|0
000002568|3|1|0|add|bellicatus missile array||0|0
000002568|3|2|0|add|ironhail skytalon array||0|0
000002568|3|3|0|add|orbital comms array||0|0
000002568|3|4|0|add|shield dome||0|0
000002677|1|1|0|remove|power fist||0|0
000002677|1|1|0|add|chainfist||0|0
000002677|1|2|0|remove|power fist||0|0
000002677|1|2|0|add|close combat weapon||0|0
000002677|1|3|0|remove|power fist||0|0
000002677|1|3|0|add|power weapon||0|0
000002677|1|4|0|remove|power fist||0|0
000002677|1|4|0|add|thunder hammer||0|0
000002677|2|1|0|remove|storm bolter||0|0
000002677|2|1|0|remove|power fist||0|0
000002677|2|1|0|add|twin lightning claws||0|0
000002677|2|2|0|remove|storm bolter||0|0
000002677|2|2|0|remove|power fist||0|0
000002677|2|2|0|add|thunder hammer||0|0
000002677|2|2|0|add|Terminator storm shield||0|0
000002700|1|0|0|remove|Astraeus las-rippers||0|0
000002700|1|0|0|add|plasma eradicators||0|0
000002700|2|0|0|remove|twin heavy bolter||0|0
000002700|2|0|0|add|twin lascannon||0|0
000002700|3|0|0|add|ironhail heavy stubber||0|0
000002702|1|1|0|remove|bolt pistol||0|0
000002702|1|1|0|add|combi-weapon||0|0
000002702|1|2|0|remove|bolt pistol||0|0
000002702|1|2|0|add|hand flamer||0|0
000002702|1|3|0|remove|bolt pistol||0|0
000002702|1|3|0|add|inferno pistol||0|0
000002702|1|4|0|remove|bolt pistol||0|0
000002702|1|4|0|add|master-crafted boltgun||0|0
000002702|1|5|0|remove|bolt pistol||0|0
000002702|1|5|0|add|plasma pistol||0|0
000002702|1|6|0|remove|bolt pistol||0|0
000002702|1|6|0|add|storm bolter||0|0
000002702|1|7|0|remove|bolt pistol||0|0
000002702|1|7|0|add|relic shield*||0|0
000002702|1|8|0|remove|bolt pistol||0|0
000002702|1|8|0|add|relic weapon||0|0
000002702|1|9|0|remove|bolt pistol||0|0
000002702|1|9|0|add|power fist||0|0
000002702|1|10|0|remove|bolt pistol||0|0
000002702|1|10|0|add|thunder hammer||0|0
000002702|2|1|0|remove|Astartes chainsword||0|0
000002702|2|1|0|add|close combat weapon||0|0
000002702|2|1|0|add|relic shield*||0|0
000002702|2|2|0|remove|Astartes chainsword||0|0
000002702|2|2|0|add|power fist||0|0
000002702|2|3|0|remove|Astartes chainsword||0|0
000002702|2|3|0|add|relic weapon||0|0
000002702|3|0|0|remove|bolt pistol||0|0
000002702|3|0|0|remove|Astartes chainsword||0|0
000002702|3|0|0|add|twin lightning claws||0|0
000002703|1|0|0|remove|twin flamer|any|0|0
000002703|1|0|0|add|twin meltagun|any|0|0
000002703|2|0|0|remove|Centurion bolters|any|0|0
000002703|2|0|0|add|Centurion assault launcher|any|0|0
000002704|1|0|0|remove|quad lascannons||0|0
000002704|1|0|0|add|laser destroyers||0|0
000002704|2|0|0|remove|twin heavy bolter||0|0
000002704|2|0|0|add|twin heavy flamer||0|0
000002704|3|1|0|add|heavy bolter||0|0
000002704|3|2|0|add|heavy flamer||0|0
000002704|3|3|0|add|multi-melta||0|0
000002704|3|4|0|add|storm bolter||0|0
000002705|1|0|0|remove|storm bolters||0|0
000002705|1|0|0|add|fragstorm grenade launchers||0|0
000002705|2|0|0|add|ironhail heavy stubber||0|0
000002705|3|0|0|add|Icarus rocket pod||0|0
000002706|1|0|0|remove|seismic hammer||0|0
000002706|1|0|0|add|Dreadnought chainfist||0|0
000002706|2|0|0|remove|Dreadnought combat weapon||0|0
000002706|2|0|0|remove|storm bolter||0|0
000002706|2|0|0|add|hurricane bolter||0|0
000002706|3|0|0|remove|storm bolter||0|0
000002706|3|0|0|add|heavy flamer||0|0
000002706|4|0|0|remove|meltagun||0|0
000002706|4|0|0|add|heavy flamer||0|0
000002706|6|0|0|add|Ironclad assault launchers||0|0
000002710|1|0|0|add|storm bolter||0|0
000002710|2|0|0|add|hunter-killer missile||0|0
000002711|1|0|0|remove|heavy bolter||0|0
000002711|1|0|0|add|multi-melta||0|0
000002712|1|0|0|remove|onslaught gatling cannon||0|0
000002712|1|0|0|add|multi-melta||0|0
000002714|1|1|0|add|heavy bolters||0|0
000002714|1|2|0|add|lascannons||0|0
000002714|2|0|0|add|hunter-killer missile||0|0
000002714|3|0|0|add|storm bolter||0|0
000002715|1|1|0|add|heavy bolters||0|0
000002715|1|2|0|add|lascannons||0|0
000002715|2|0|0|add|hunter-killer missile||0|0
000002715|3|0|0|add|storm bolter||0|0
000002717|1|0|0|add|Icarus rocket pod||0|0
000002717|2|0|0|remove|heavy flamer||0|0
000002717|2|0|0|add|onslaught gatling cannon||0|0
000002717|3|0|0|remove|heavy onslaught gatling cannon||0|0
000002717|3|0|0|add|macro plasma incinerator||0|0
000002717|4|0|0|remove|twin fragstorm grenade launcher||0|0
000002717|4|0|0|add|twin storm bolter||0|0
000002718|1|0|0|remove|combat knife||0|0
000002718|1|0|0|add|bolt carbine||0|0
000002718|1|0|0|add|close combat weapon||0|0
000002718|2|0|0|add|combat knife|If The Reiver Sergeant|0|0
000002719|1|1|0|remove|heavy plasma cannons||0|0
000002719|1|1|0|add|conversion beam cannon||0|0
000002719|1|2|0|remove|heavy plasma cannons||0|0
000002719|1|2|0|add|kheres-pattern assault cannon||0|0
000002719|1|3|0|remove|heavy plasma cannons||0|0
000002719|1|3|0|add|multi-melta||0|0
000002719|1|4|0|remove|heavy plasma cannons||0|0
000002719|1|4|0|add|twin autocannon||0|0
000002719|1|5|0|remove|heavy plasma cannons||0|0
000002719|1|5|0|add|twin heavy bolter||0|0
000002719|1|6|0|remove|heavy plasma cannons||0|0
000002719|1|6|0|add|twin lascannon||0|0
000002719|1|7|0|remove|heavy plasma cannons||0|0
000002719|1|7|0|add|twin volkite culverin||0|0
000002719|1|8|0|remove|heavy plasma cannons||0|0
000002719|1|8|0|add|Dreadnought chainfist||0|0
000002719|1|8|0|add|combi-bolter||0|0
000002719|1|9|0|remove|heavy plasma cannons||0|0
000002719|1|9|0|add|Dreadnought combat weapon||0|0
000002719|1|9|0|add|combi-bolter||0|0
000002719|2|1|0|remove|combi-bolters||0|0
000002719|2|1|0|add|graviton blaster||0|0
000002719|2|2|0|remove|combi-bolters||0|0
000002719|2|2|0|add|heavy flamer||0|0
000002719|2|3|0|remove|combi-bolters||0|0
000002719|2|3|0|add|plasma blaster||0|0
000002719|3|0|0|add|cyclone missile launcher||0|0
000002720|1|1|0|remove|twin heavy bolter||0|0
000002720|1|1|0|add|multi-melta||0|0
000002720|1|2|0|remove|twin heavy bolter||0|0
000002720|1|2|0|add|twin assault cannon||0|0
000002720|1|3|0|remove|twin heavy bolter||0|0
000002720|1|3|0|add|twin lascannon||0|0
000002720|2|0|0|add|hunter-killer missile||0|0
000002720|3|0|0|add|storm bolter||0|0
000002721|1|0|0|remove|twin heavy bolter||0|0
000002721|1|0|0|add|twin lascannon||0|0
000002721|2|0|0|remove|heavy onslaught gatling cannon||0|0
000002721|2|0|0|add|las-talon||0|0
000002722|1|0|0|remove|macro plasma incinerator||0|0
000002722|1|0|0|add|heavy laser destroyer||0|0
000002722|2|0|0|add|ironhail heavy stubber||0|0
000002722|3|0|0|add|Icarus rocket pod||0|0
000002723|1|0|0|add|hunter-killer missile||0|0
000002727|1|0|0|add|hunter-killer missile||0|0
000002727|2|0|0|add|storm bolter||0|0
000002728|1|0|0|add|hunter-killer missile||0|0
000002728|2|0|0|add|storm bolter||0|0
000002737|1|0|0|remove|heavy bolt pistol||5|1
000002737|1|0|0|add|plasma pistol||5|1
